"","County Name","CBSA","CBSA Name","ZIP","area_rent_br0","area_rent_br1","area_rent_br2","area_rent_br3","area_rent_br4","year"
"852","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98083,780,910,1110,1640,1970,2013
"853","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98089,780,910,1110,1640,1970,2013
"854","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98092,780,910,1110,1640,1970,2013
"855","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98093,780,910,1110,1640,1970,2013
"856","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98101,720,840,1030,1520,1820,2013
"857","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98102,720,840,1030,1520,1820,2013
"858","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98103,790,920,1120,1650,1980,2013
"859","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98104,620,730,890,1310,1580,2013
"860","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98105,740,860,1050,1550,1860,2013
"861","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98106,750,880,1070,1580,1900,2013
"862","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98107,750,880,1070,1580,1900,2013
"863","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98108,720,840,1030,1520,1820,2013
"864","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98109,800,930,1140,1680,2020,2013
"865","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98111,780,910,1110,1640,1970,2013
"866","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98112,870,1020,1240,1830,2200,2013
"867","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98113,780,910,1110,1640,1970,2013
"868","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98114,780,910,1110,1640,1970,2013
"869","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98115,830,970,1180,1740,2090,2013
"870","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98116,810,940,1150,1690,2040,2013
"871","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98117,790,920,1120,1650,1980,2013
"872","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98118,670,790,960,1410,1700,2013
"873","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98119,750,880,1070,1580,1900,2013
"874","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98121,860,1010,1230,1810,2180,2013
"875","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98122,720,840,1030,1520,1820,2013
"876","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98124,780,910,1110,1640,1970,2013
"877","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98125,690,800,980,1440,1740,2013
"878","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98126,810,950,1160,1710,2050,2013
"879","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98127,780,910,1110,1640,1970,2013
"880","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98133,720,840,1030,1520,1820,2013
"881","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98134,930,1090,1330,1960,2360,2013
"882","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98136,810,940,1150,1690,2040,2013
"883","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98138,780,910,1110,1640,1970,2013
"884","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98139,780,910,1110,1640,1970,2013
"885","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98144,650,760,930,1370,1650,2013
"886","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98145,780,910,1110,1640,1970,2013
"887","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98146,720,840,1030,1520,1820,2013
"888","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98148,680,800,970,1430,1720,2013
"889","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98155,760,890,1090,1610,1930,2013
"890","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98164,780,910,1110,1640,1970,2013
"891","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98165,780,910,1110,1640,1970,2013
"892","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98166,660,770,940,1390,1660,2013
"893","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98168,690,810,990,1460,1750,2013
"894","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98175,780,910,1110,1640,1970,2013
"895","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98177,900,1050,1280,1890,2270,2013
"896","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98178,760,890,1080,1590,1910,2013
"897","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98188,650,760,930,1370,1650,2013
"898","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98194,780,910,1110,1640,1970,2013
"899","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98198,680,800,970,1430,1720,2013
"900","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98199,810,950,1160,1710,2050,2013
"901","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98224,450,520,640,940,1130,2013
"902","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98288,630,740,900,1330,1590,2013
"903","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98354,780,910,1110,1640,1970,2013
"904","Kitsap County","14740","Bremerton-Silverdale, WA MSA",98061,550,710,930,1340,1590,2013
"905","Kitsap County","14740","Bremerton-Silverdale, WA MSA",98110,670,850,1120,1610,1920,2013
"906","Kitsap County","14740","Bremerton-Silverdale, WA MSA",98310,480,620,810,1160,1390,2013
"907","Kitsap County","14740","Bremerton-Silverdale, WA MSA",98311,570,730,960,1380,1640,2013
"908","Kitsap County","14740","Bremerton-Silverdale, WA MSA",98312,520,660,870,1250,1490,2013
"909","Kitsap County","14740","Bremerton-Silverdale, WA MSA",98314,550,710,930,1340,1590,2013
"910","Kitsap County","14740","Bremerton-Silverdale, WA MSA",98315,700,890,1170,1680,2000,2013
"911","Kitsap County","14740","Bremerton-Silverdale, WA MSA",98329,550,710,930,1340,1590,2013
"912","Kitsap County","14740","Bremerton-Silverdale, WA MSA",98337,420,530,700,1010,1200,2013
"913","Kitsap County","14740","Bremerton-Silverdale, WA MSA",98340,550,710,930,1340,1590,2013
"914","Kitsap County","14740","Bremerton-Silverdale, WA MSA",98342,580,740,970,1390,1660,2013
"915","Kitsap County","14740","Bremerton-Silverdale, WA MSA",98345,550,710,930,1340,1590,2013
"916","Kitsap County","14740","Bremerton-Silverdale, WA MSA",98346,610,780,1020,1460,1750,2013
"917","Kitsap County","14740","Bremerton-Silverdale, WA MSA",98353,550,710,930,1340,1590,2013
"918","Kitsap County","14740","Bremerton-Silverdale, WA MSA",98359,740,950,1250,1800,2140,2013
"919","Kitsap County","14740","Bremerton-Silverdale, WA MSA",98364,550,710,930,1340,1590,2013
"920","Kitsap County","14740","Bremerton-Silverdale, WA MSA",98366,510,660,860,1240,1470,2013
"921","Kitsap County","14740","Bremerton-Silverdale, WA MSA",98367,590,760,1000,1440,1710,2013
"922","Kitsap County","14740","Bremerton-Silverdale, WA MSA",98370,680,870,1140,1640,1950,2013
"923","Kitsap County","14740","Bremerton-Silverdale, WA MSA",98380,830,1070,1400,2010,2400,2013
"924","Kitsap County","14740","Bremerton-Silverdale, WA MSA",98383,610,790,1030,1480,1760,2013
"925","Kitsap County","14740","Bremerton-Silverdale, WA MSA",98392,610,790,1030,1480,1760,2013
"926","Kitsap County","14740","Bremerton-Silverdale, WA MSA",98393,550,710,930,1340,1590,2013
"927","Kitsap County","14740","Bremerton-Silverdale, WA MSA",98528,550,710,930,1340,1590,2013
"928","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98022,670,790,960,1410,1700,2013
"929","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98092,780,910,1110,1640,1970,2013
"930","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98303,990,1160,1410,2080,2500,2013
"931","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98304,690,800,980,1440,1740,2013
"932","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98321,910,1060,1290,1900,2280,2013
"933","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98323,670,790,960,1410,1700,2013
"934","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98327,1130,1320,1610,2370,2850,2013
"935","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98328,690,800,980,1440,1740,2013
"936","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98329,810,940,1150,1690,2040,2013
"937","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98330,690,800,980,1440,1740,2013
"938","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98332,870,1020,1240,1830,2200,2013
"939","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98333,890,1040,1270,1870,2250,2013
"940","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98335,730,850,1040,1530,1840,2013
"941","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98338,650,750,920,1360,1630,2013
"942","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98349,670,780,950,1400,1680,2013
"943","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98351,660,770,940,1390,1660,2013
"944","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98354,780,910,1110,1640,1970,2013
"945","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98360,850,990,1210,1780,2140,2013
"946","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98367,690,800,980,1440,1740,2013
"947","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98371,680,800,970,1430,1720,2013
"948","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98372,750,880,1070,1580,1900,2013
"949","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98373,790,920,1120,1650,1980,2013
"950","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98374,820,960,1170,1720,2070,2013
"951","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98375,1090,1280,1560,2300,2760,2013
"952","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98385,440,520,630,930,1120,2013
"953","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98387,790,920,1120,1650,1980,2013
"954","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98388,650,750,920,1360,1630,2013
"955","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98390,660,770,940,1390,1660,2013
"956","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98391,910,1060,1290,1900,2280,2013
"957","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98394,750,880,1070,1580,1900,2013
"958","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98395,690,800,980,1440,1740,2013
"959","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98396,860,1000,1220,1800,2160,2013
"960","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98401,690,800,980,1440,1740,2013
"961","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98402,530,620,750,1110,1330,2013
"962","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98403,620,720,880,1300,1560,2013
"963","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98404,690,810,990,1460,1750,2013
"964","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98405,580,680,830,1220,1470,2013
"965","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98406,650,760,930,1370,1650,2013
"966","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98407,690,800,980,1440,1740,2013
"967","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98408,720,840,1030,1520,1820,2013
"968","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98409,650,750,920,1360,1630,2013
"969","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98411,690,800,980,1440,1740,2013
"970","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98416,630,740,900,1330,1590,2013
"971","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98417,690,800,980,1440,1740,2013
"972","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98418,690,810,990,1460,1750,2013
"973","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98419,690,800,980,1440,1740,2013
"974","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98421,690,800,980,1440,1740,2013
"975","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98422,860,1010,1230,1810,2180,2013
"976","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98424,650,750,920,1360,1630,2013
"977","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98430,690,800,980,1440,1740,2013
"978","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98433,1000,1170,1430,2110,2530,2013
"979","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98438,690,800,980,1440,1740,2013
"980","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98439,620,730,890,1310,1580,2013
"981","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98443,800,930,1140,1680,2020,2013
"982","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98444,590,690,840,1240,1490,2013
"983","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98445,770,900,1100,1620,1950,2013
"984","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98446,680,800,970,1430,1720,2013
"985","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98448,690,800,980,1440,1740,2013
"986","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98464,690,800,980,1440,1740,2013
"987","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98465,590,690,840,1240,1490,2013
"988","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98466,670,790,960,1410,1700,2013
"989","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98467,670,780,950,1400,1680,2013
"990","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98490,690,800,980,1440,1740,2013
"991","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98496,690,800,980,1440,1740,2013
"992","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98498,650,760,930,1370,1650,2013
"993","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98499,560,660,800,1180,1420,2013
"994","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98558,690,800,980,1440,1740,2013
"995","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98580,750,880,1070,1580,1900,2013
"996","Skagit County","34580","Mount Vernon-Anacortes, WA MSA",98221,640,710,960,1350,1320,2013
"997","Skagit County","34580","Mount Vernon-Anacortes, WA MSA",98222,600,670,900,1260,1230,2013
"998","Skagit County","34580","Mount Vernon-Anacortes, WA MSA",98229,600,670,900,1260,1230,2013
"999","Skagit County","34580","Mount Vernon-Anacortes, WA MSA",98232,800,880,1190,1670,1630,2013
"1000","Skagit County","34580","Mount Vernon-Anacortes, WA MSA",98233,630,700,940,1320,1290,2013
"1001","Skagit County","34580","Mount Vernon-Anacortes, WA MSA",98235,540,600,810,1140,1110,2013
"1002","Skagit County","34580","Mount Vernon-Anacortes, WA MSA",98237,580,640,860,1210,1180,2013
"1003","Skagit County","34580","Mount Vernon-Anacortes, WA MSA",98238,600,670,900,1260,1230,2013
"1004","Skagit County","34580","Mount Vernon-Anacortes, WA MSA",98241,510,570,770,1080,1050,2013
"1005","Skagit County","34580","Mount Vernon-Anacortes, WA MSA",98255,660,730,980,1380,1340,2013
"1006","Skagit County","34580","Mount Vernon-Anacortes, WA MSA",98257,640,710,950,1330,1300,2013
"1007","Skagit County","34580","Mount Vernon-Anacortes, WA MSA",98263,600,670,900,1260,1230,2013
"1008","Skagit County","34580","Mount Vernon-Anacortes, WA MSA",98267,600,670,900,1260,1230,2013
"1009","Skagit County","34580","Mount Vernon-Anacortes, WA MSA",98273,580,640,860,1210,1180,2013
"1010","Skagit County","34580","Mount Vernon-Anacortes, WA MSA",98274,640,710,960,1350,1320,2013
"1011","Skagit County","34580","Mount Vernon-Anacortes, WA MSA",98283,490,540,730,1020,1000,2013
"1012","Skagit County","34580","Mount Vernon-Anacortes, WA MSA",98284,580,650,870,1220,1190,2013
"1013","Skagit County","34580","Mount Vernon-Anacortes, WA MSA",98292,600,670,900,1260,1230,2013
"1014","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98012,910,1070,1300,1920,2300,2013
"1015","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98020,800,930,1140,1680,2020,2013
"1016","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98021,990,1160,1410,2080,2500,2013
"1017","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98026,720,840,1030,1520,1820,2013
"1018","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98036,720,840,1020,1500,1810,2013
"1019","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98037,780,910,1110,1640,1970,2013
"1020","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98043,760,890,1080,1590,1910,2013
"1021","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98046,760,890,1090,1610,1930,2013
"1022","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98072,830,980,1190,1750,2110,2013
"1023","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98077,1110,1300,1580,2330,2800,2013
"1024","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98082,760,890,1090,1610,1930,2013
"1025","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98087,860,1000,1220,1800,2160,2013
"1026","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98201,620,730,890,1310,1580,2013
"1027","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98203,690,810,990,1460,1750,2013
"1028","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98204,690,810,990,1460,1750,2013
"1029","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98205,880,1030,1260,1860,2230,2013
"1030","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98206,760,890,1090,1610,1930,2013
"1031","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98207,760,890,1090,1610,1930,2013
"1032","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98208,800,930,1140,1680,2020,2013
"1033","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98213,760,890,1090,1610,1930,2013
"1034","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98223,750,880,1070,1580,1900,2013
"1035","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98241,580,670,820,1210,1450,2013
"1036","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98251,900,1050,1280,1890,2270,2013
"1037","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98252,650,760,930,1370,1650,2013
"1038","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98256,510,590,720,1060,1280,2013
"1039","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98258,930,1080,1320,1950,2340,2013
