"","county","cbsa","region","state","zip","year","Bedrooms","Rent"
"13826","King County","42660","Seattle-Tacoma-Bellevue","WA",98168,2017,"Studio",850
"13827","King County","42660","Seattle-Tacoma-Bellevue","WA",98168,2017,"One Bedroom",950
"13828","King County","42660","Seattle-Tacoma-Bellevue","WA",98168,2017,"Two Bedrooms",1170
"13829","King County","42660","Seattle-Tacoma-Bellevue","WA",98168,2017,"Three Bedrooms",1700
"13830","King County","42660","Seattle-Tacoma-Bellevue","WA",98168,2017,"Four Bedrooms",2020
"13831","King County","42660","Seattle-Tacoma-Bellevue","WA",98174,2017,"Studio",990
"13832","King County","42660","Seattle-Tacoma-Bellevue","WA",98174,2017,"One Bedroom",1110
"13833","King County","42660","Seattle-Tacoma-Bellevue","WA",98174,2017,"Two Bedrooms",1360
"13834","King County","42660","Seattle-Tacoma-Bellevue","WA",98174,2017,"Three Bedrooms",1970
"13835","King County","42660","Seattle-Tacoma-Bellevue","WA",98174,2017,"Four Bedrooms",2350
"13836","King County","42660","Seattle-Tacoma-Bellevue","WA",98175,2017,"Studio",990
"13837","King County","42660","Seattle-Tacoma-Bellevue","WA",98175,2017,"One Bedroom",1110
"13838","King County","42660","Seattle-Tacoma-Bellevue","WA",98175,2017,"Two Bedrooms",1360
"13839","King County","42660","Seattle-Tacoma-Bellevue","WA",98175,2017,"Three Bedrooms",1970
"13840","King County","42660","Seattle-Tacoma-Bellevue","WA",98175,2017,"Four Bedrooms",2350
"13841","King County","42660","Seattle-Tacoma-Bellevue","WA",98177,2017,"Studio",1160
"13842","King County","42660","Seattle-Tacoma-Bellevue","WA",98177,2017,"One Bedroom",1300
"13843","King County","42660","Seattle-Tacoma-Bellevue","WA",98177,2017,"Two Bedrooms",1600
"13844","King County","42660","Seattle-Tacoma-Bellevue","WA",98177,2017,"Three Bedrooms",2320
"13845","King County","42660","Seattle-Tacoma-Bellevue","WA",98177,2017,"Four Bedrooms",2760
"13846","King County","42660","Seattle-Tacoma-Bellevue","WA",98178,2017,"Studio",910
"13847","King County","42660","Seattle-Tacoma-Bellevue","WA",98178,2017,"One Bedroom",1020
"13848","King County","42660","Seattle-Tacoma-Bellevue","WA",98178,2017,"Two Bedrooms",1250
"13849","King County","42660","Seattle-Tacoma-Bellevue","WA",98178,2017,"Three Bedrooms",1820
"13850","King County","42660","Seattle-Tacoma-Bellevue","WA",98178,2017,"Four Bedrooms",2160
"13851","King County","42660","Seattle-Tacoma-Bellevue","WA",98188,2017,"Studio",790
"13852","King County","42660","Seattle-Tacoma-Bellevue","WA",98188,2017,"One Bedroom",890
"13853","King County","42660","Seattle-Tacoma-Bellevue","WA",98188,2017,"Two Bedrooms",1090
"13854","King County","42660","Seattle-Tacoma-Bellevue","WA",98188,2017,"Three Bedrooms",1580
"13855","King County","42660","Seattle-Tacoma-Bellevue","WA",98188,2017,"Four Bedrooms",1880
"13856","King County","42660","Seattle-Tacoma-Bellevue","WA",98194,2017,"Studio",990
"13857","King County","42660","Seattle-Tacoma-Bellevue","WA",98194,2017,"One Bedroom",1110
"13858","King County","42660","Seattle-Tacoma-Bellevue","WA",98194,2017,"Two Bedrooms",1360
"13859","King County","42660","Seattle-Tacoma-Bellevue","WA",98194,2017,"Three Bedrooms",1970
"13860","King County","42660","Seattle-Tacoma-Bellevue","WA",98194,2017,"Four Bedrooms",2350
"13861","King County","42660","Seattle-Tacoma-Bellevue","WA",98195,2017,"Studio",990
"13862","King County","42660","Seattle-Tacoma-Bellevue","WA",98195,2017,"One Bedroom",1110
"13863","King County","42660","Seattle-Tacoma-Bellevue","WA",98195,2017,"Two Bedrooms",1360
"13864","King County","42660","Seattle-Tacoma-Bellevue","WA",98195,2017,"Three Bedrooms",1970
"13865","King County","42660","Seattle-Tacoma-Bellevue","WA",98195,2017,"Four Bedrooms",2350
"13866","King County","42660","Seattle-Tacoma-Bellevue","WA",98198,2017,"Studio",900
"13867","King County","42660","Seattle-Tacoma-Bellevue","WA",98198,2017,"One Bedroom",1010
"13868","King County","42660","Seattle-Tacoma-Bellevue","WA",98198,2017,"Two Bedrooms",1240
"13869","King County","42660","Seattle-Tacoma-Bellevue","WA",98198,2017,"Three Bedrooms",1800
"13870","King County","42660","Seattle-Tacoma-Bellevue","WA",98198,2017,"Four Bedrooms",2140
"13871","King County","42660","Seattle-Tacoma-Bellevue","WA",98199,2017,"Studio",1050
"13872","King County","42660","Seattle-Tacoma-Bellevue","WA",98199,2017,"One Bedroom",1180
"13873","King County","42660","Seattle-Tacoma-Bellevue","WA",98199,2017,"Two Bedrooms",1450
"13874","King County","42660","Seattle-Tacoma-Bellevue","WA",98199,2017,"Three Bedrooms",2110
"13875","King County","42660","Seattle-Tacoma-Bellevue","WA",98199,2017,"Four Bedrooms",2500
"13876","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98201,2017,"Studio",750
"13877","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98201,2017,"One Bedroom",850
"13878","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98201,2017,"Two Bedrooms",1040
"13879","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98201,2017,"Three Bedrooms",1510
"13880","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98201,2017,"Four Bedrooms",1790
"13881","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98203,2017,"Studio",910
"13882","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98203,2017,"One Bedroom",1020
"13883","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98203,2017,"Two Bedrooms",1250
"13884","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98203,2017,"Three Bedrooms",1820
"13885","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98203,2017,"Four Bedrooms",2160
"13886","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98204,2017,"Studio",840
"13887","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98204,2017,"One Bedroom",940
"13888","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98204,2017,"Two Bedrooms",1160
"13889","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98204,2017,"Three Bedrooms",1680
"13890","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98204,2017,"Four Bedrooms",2000
"13891","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98205,2017,"Studio",1150
"13892","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98205,2017,"One Bedroom",1290
"13893","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98205,2017,"Two Bedrooms",1590
"13894","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98205,2017,"Three Bedrooms",2310
"13895","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98205,2017,"Four Bedrooms",2740
"13896","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98206,2017,"Studio",960
"13897","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98206,2017,"One Bedroom",1080
"13898","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98206,2017,"Two Bedrooms",1330
"13899","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98206,2017,"Three Bedrooms",1930
"13900","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98206,2017,"Four Bedrooms",2290
"13901","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98207,2017,"Studio",960
"13902","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98207,2017,"One Bedroom",1080
"13903","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98207,2017,"Two Bedrooms",1330
"13904","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98207,2017,"Three Bedrooms",1930
"13905","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98207,2017,"Four Bedrooms",2290
"13906","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98208,2017,"Studio",990
"13907","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98208,2017,"One Bedroom",1110
"13908","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98208,2017,"Two Bedrooms",1360
"13909","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98208,2017,"Three Bedrooms",1970
"13910","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98208,2017,"Four Bedrooms",2350
"13911","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98213,2017,"Studio",960
"13912","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98213,2017,"One Bedroom",1080
"13913","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98213,2017,"Two Bedrooms",1330
"13914","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98213,2017,"Three Bedrooms",1930
"13915","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98213,2017,"Four Bedrooms",2290
"13916","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98223,2017,"Studio",990
"13917","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98223,2017,"One Bedroom",1120
"13918","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98223,2017,"Two Bedrooms",1370
"13919","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98223,2017,"Three Bedrooms",1990
"13920","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98223,2017,"Four Bedrooms",2360
"13921","King County","42660","Seattle-Tacoma-Bellevue","WA",98224,2017,"Studio",570
"13922","King County","42660","Seattle-Tacoma-Bellevue","WA",98224,2017,"One Bedroom",630
"13923","King County","42660","Seattle-Tacoma-Bellevue","WA",98224,2017,"Two Bedrooms",780
"13924","King County","42660","Seattle-Tacoma-Bellevue","WA",98224,2017,"Three Bedrooms",1130
"13925","King County","42660","Seattle-Tacoma-Bellevue","WA",98224,2017,"Four Bedrooms",1350
"13926","Skagit County","42660","Seattle-Tacoma-Bellevue","WA",98241,2017,"Studio",690
"13927","Skagit County","42660","Seattle-Tacoma-Bellevue","WA",98241,2017,"One Bedroom",770
"13928","Skagit County","42660","Seattle-Tacoma-Bellevue","WA",98241,2017,"Two Bedrooms",950
"13929","Skagit County","42660","Seattle-Tacoma-Bellevue","WA",98241,2017,"Three Bedrooms",1370
"13930","Skagit County","42660","Seattle-Tacoma-Bellevue","WA",98241,2017,"Four Bedrooms",1630
"13931","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98241,2017,"Studio",690
"13932","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98241,2017,"One Bedroom",770
"13933","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98241,2017,"Two Bedrooms",950
"13934","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98241,2017,"Three Bedrooms",1370
"13935","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98241,2017,"Four Bedrooms",1630
"13936","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98251,2017,"Studio",1060
"13937","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98251,2017,"One Bedroom",1190
"13938","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98251,2017,"Two Bedrooms",1460
"13939","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98251,2017,"Three Bedrooms",2120
"13940","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98251,2017,"Four Bedrooms",2520
"13941","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98252,2017,"Studio",990
"13942","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98252,2017,"One Bedroom",1120
"13943","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98252,2017,"Two Bedrooms",1370
"13944","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98252,2017,"Three Bedrooms",1990
"13945","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98252,2017,"Four Bedrooms",2360
"13946","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98256,2017,"Studio",670
"13947","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98256,2017,"One Bedroom",760
"13948","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98256,2017,"Two Bedrooms",930
"13949","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98256,2017,"Three Bedrooms",1350
"13950","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98256,2017,"Four Bedrooms",1600
"13951","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98258,2017,"Studio",1130
"13952","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98258,2017,"One Bedroom",1270
"13953","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98258,2017,"Two Bedrooms",1560
"13954","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98258,2017,"Three Bedrooms",2270
"13955","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98258,2017,"Four Bedrooms",2690
"13956","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98259,2017,"Studio",960
"13957","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98259,2017,"One Bedroom",1080
"13958","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98259,2017,"Two Bedrooms",1330
"13959","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98259,2017,"Three Bedrooms",1930
"13960","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98259,2017,"Four Bedrooms",2290
"13961","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98270,2017,"Studio",950
"13962","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98270,2017,"One Bedroom",1070
"13963","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98270,2017,"Two Bedrooms",1310
"13964","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98270,2017,"Three Bedrooms",1900
"13965","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98270,2017,"Four Bedrooms",2260
"13966","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98271,2017,"Studio",1090
"13967","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98271,2017,"One Bedroom",1230
"13968","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98271,2017,"Two Bedrooms",1510
"13969","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98271,2017,"Three Bedrooms",2190
"13970","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98271,2017,"Four Bedrooms",2600
"13971","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98272,2017,"Studio",1030
"13972","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98272,2017,"One Bedroom",1160
"13973","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98272,2017,"Two Bedrooms",1420
"13974","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98272,2017,"Three Bedrooms",2060
"13975","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98272,2017,"Four Bedrooms",2450
"13976","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98275,2017,"Studio",1140
"13977","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98275,2017,"One Bedroom",1280
"13978","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98275,2017,"Two Bedrooms",1570
"13979","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98275,2017,"Three Bedrooms",2280
"13980","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98275,2017,"Four Bedrooms",2710
"13981","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98282,2017,"Studio",960
"13982","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98282,2017,"One Bedroom",1080
"13983","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98282,2017,"Two Bedrooms",1330
"13984","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98282,2017,"Three Bedrooms",1930
"13985","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98282,2017,"Four Bedrooms",2290
"13986","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98287,2017,"Studio",960
"13987","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98287,2017,"One Bedroom",1080
"13988","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98287,2017,"Two Bedrooms",1330
"13989","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98287,2017,"Three Bedrooms",1930
"13990","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98287,2017,"Four Bedrooms",2290
"13991","King County","42660","Seattle-Tacoma-Bellevue","WA",98288,2017,"Studio",730
"13992","King County","42660","Seattle-Tacoma-Bellevue","WA",98288,2017,"One Bedroom",820
"13993","King County","42660","Seattle-Tacoma-Bellevue","WA",98288,2017,"Two Bedrooms",1010
"13994","King County","42660","Seattle-Tacoma-Bellevue","WA",98288,2017,"Three Bedrooms",1470
"13995","King County","42660","Seattle-Tacoma-Bellevue","WA",98288,2017,"Four Bedrooms",1740
"13996","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98290,2017,"Studio",930
"13997","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98290,2017,"One Bedroom",1040
"13998","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98290,2017,"Two Bedrooms",1280
"13999","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98290,2017,"Three Bedrooms",1860
"14000","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98290,2017,"Four Bedrooms",2210
"14001","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98291,2017,"Studio",960
"14002","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98291,2017,"One Bedroom",1080
"14003","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98291,2017,"Two Bedrooms",1330
"14004","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98291,2017,"Three Bedrooms",1930
"14005","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98291,2017,"Four Bedrooms",2290
"14006","Skagit County","42660","Seattle-Tacoma-Bellevue","WA",98292,2017,"Studio",990
"14007","Skagit County","42660","Seattle-Tacoma-Bellevue","WA",98292,2017,"One Bedroom",1120
"14008","Skagit County","42660","Seattle-Tacoma-Bellevue","WA",98292,2017,"Two Bedrooms",1370
"14009","Skagit County","42660","Seattle-Tacoma-Bellevue","WA",98292,2017,"Three Bedrooms",1990
"14010","Skagit County","42660","Seattle-Tacoma-Bellevue","WA",98292,2017,"Four Bedrooms",2360
"14011","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98292,2017,"Studio",990
"14012","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98292,2017,"One Bedroom",1120
"14013","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98292,2017,"Two Bedrooms",1370
"14014","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98292,2017,"Three Bedrooms",1990
"14015","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98292,2017,"Four Bedrooms",2360
"14016","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98293,2017,"Studio",960
"14017","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98293,2017,"One Bedroom",1080
"14018","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98293,2017,"Two Bedrooms",1330
"14019","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98293,2017,"Three Bedrooms",1930
"14020","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98293,2017,"Four Bedrooms",2290
"14021","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98294,2017,"Studio",1010
"14022","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98294,2017,"One Bedroom",1140
"14023","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98294,2017,"Two Bedrooms",1400
"14024","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98294,2017,"Three Bedrooms",2030
"14025","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98294,2017,"Four Bedrooms",2410
"14026","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98296,2017,"Studio",1310
"14027","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98296,2017,"One Bedroom",1470
"14028","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98296,2017,"Two Bedrooms",1810
"14029","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98296,2017,"Three Bedrooms",2630
"14030","Snohomish County","42660","Seattle-Tacoma-Bellevue","WA",98296,2017,"Four Bedrooms",3120
"14031","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98303,2017,"Studio",870
"14032","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98303,2017,"One Bedroom",980
"14033","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98303,2017,"Two Bedrooms",1200
"14034","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98303,2017,"Three Bedrooms",1740
"14035","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98303,2017,"Four Bedrooms",2070
"14036","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98304,2017,"Studio",870
"14037","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98304,2017,"One Bedroom",980
"14038","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98304,2017,"Two Bedrooms",1200
"14039","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98304,2017,"Three Bedrooms",1740
"14040","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98304,2017,"Four Bedrooms",2070
"14041","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98321,2017,"Studio",1000
"14042","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98321,2017,"One Bedroom",1120
"14043","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98321,2017,"Two Bedrooms",1380
"14044","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98321,2017,"Three Bedrooms",2000
"14045","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98321,2017,"Four Bedrooms",2380
"14046","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98323,2017,"Studio",800
"14047","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98323,2017,"One Bedroom",900
"14048","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98323,2017,"Two Bedrooms",1110
"14049","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98323,2017,"Three Bedrooms",1610
"14050","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98323,2017,"Four Bedrooms",1910
"14051","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98327,2017,"Studio",1440
"14052","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98327,2017,"One Bedroom",1620
"14053","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98327,2017,"Two Bedrooms",1990
"14054","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98327,2017,"Three Bedrooms",2890
"14055","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98327,2017,"Four Bedrooms",3430
"14056","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98328,2017,"Studio",760
"14057","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98328,2017,"One Bedroom",850
"14058","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98328,2017,"Two Bedrooms",1050
"14059","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98328,2017,"Three Bedrooms",1520
"14060","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98328,2017,"Four Bedrooms",1810
"14061","Kitsap County","42660","Seattle-Tacoma-Bellevue","WA",98329,2017,"Studio",910
"14062","Kitsap County","42660","Seattle-Tacoma-Bellevue","WA",98329,2017,"One Bedroom",1030
"14063","Kitsap County","42660","Seattle-Tacoma-Bellevue","WA",98329,2017,"Two Bedrooms",1260
"14064","Kitsap County","42660","Seattle-Tacoma-Bellevue","WA",98329,2017,"Three Bedrooms",1830
"14065","Kitsap County","42660","Seattle-Tacoma-Bellevue","WA",98329,2017,"Four Bedrooms",2170
"14066","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98329,2017,"Studio",910
"14067","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98329,2017,"One Bedroom",1030
"14068","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98329,2017,"Two Bedrooms",1260
"14069","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98329,2017,"Three Bedrooms",1830
"14070","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98329,2017,"Four Bedrooms",2170
"14071","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98330,2017,"Studio",870
"14072","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98330,2017,"One Bedroom",980
"14073","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98330,2017,"Two Bedrooms",1200
"14074","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98330,2017,"Three Bedrooms",1740
"14075","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98330,2017,"Four Bedrooms",2070
"14076","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98332,2017,"Studio",1070
"14077","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98332,2017,"One Bedroom",1200
"14078","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98332,2017,"Two Bedrooms",1470
"14079","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98332,2017,"Three Bedrooms",2130
"14080","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98332,2017,"Four Bedrooms",2530
"14081","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98333,2017,"Studio",1120
"14082","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98333,2017,"One Bedroom",1260
"14083","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98333,2017,"Two Bedrooms",1550
"14084","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98333,2017,"Three Bedrooms",2250
"14085","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98333,2017,"Four Bedrooms",2670
"14086","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98335,2017,"Studio",1000
"14087","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98335,2017,"One Bedroom",1120
"14088","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98335,2017,"Two Bedrooms",1380
"14089","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98335,2017,"Three Bedrooms",2000
"14090","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98335,2017,"Four Bedrooms",2380
"14091","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98338,2017,"Studio",910
"14092","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98338,2017,"One Bedroom",1020
"14093","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98338,2017,"Two Bedrooms",1250
"14094","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98338,2017,"Three Bedrooms",1820
"14095","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98338,2017,"Four Bedrooms",2160
"14096","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98349,2017,"Studio",890
"14097","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98349,2017,"One Bedroom",1000
"14098","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98349,2017,"Two Bedrooms",1230
"14099","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98349,2017,"Three Bedrooms",1790
"14100","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98349,2017,"Four Bedrooms",2120
"14101","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98351,2017,"Studio",740
"14102","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98351,2017,"One Bedroom",830
"14103","Pierce County","42660","Seattle-Tacoma-Bellevue","WA",98351,2017,"Two Bedrooms",1020
